"County Name","District Name","School Name","BEDS CODE",Enrollment,"School Type","Homicide with weapon(s)","Homicide Without Weapon(s)","Focible Sex Offense With Weapon(s)","Forcible Sex Offenses Without Weapon(s)","Other Sex offenses With Weapon(s)","Other Sex offenses Without Weapon(s)","Robbery With Weapon(s)","Robbery Without Weapon(s)","Assault With Serious Physical Injury With Weapon(s)","Assault With Serious Physical Injury Without Weapon(s)","Arson With Weapon(s)","Kidnapping With Weapon(s)","Kidnapping Without Weapon(s)","Assault with Physical Injury With Weapon(s)","Assault with Physical Injury Without Weapon(s)","Reckless Endangerment With Weapon(s)","Reckless Endangerment Without Weapon(s)","Minor Altercations With Weapon(s)","Minor Altercations Without Weapon(s)","Intimidation, Harassment, Menacing, or Bullying With Weapon(s)","Intimidation, Harassment, Menacing, or Bullying Without Weapon(s)","Burglary With Weapon(s)","Burglary Without Weapon(s)","Criminal Mischief With Weapon(s)","Criminal Mischief Without Weapon(s)","Larceny, or Other Theft With Weapon(s)","Larceny, or Other Theft Without Weapon(s)","Bomb Threat","False Alarm","Riot With Weapon(s)","Riot Without Weapon(s)","Weapon Possession Through Screening","Weapon Possession Under Other Circumstances","Use Possession or Sale of Drugs","Use Possession or Sale of Alcohol","Other Disruptive Incidents"
ALLEGANY,"Genesee Valley Central School District At Angelica-Belmont","Genesee Valley High School",20702040003,235,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,3,0,0,0,0,0,0,0,1,0,1,10
ALLEGANY,"Genesee Valley Central School District At Angelica-Belmont","Genesee Valley Middle School",20702040002,205,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,6,0,0,0,1,0,0,0,0,0,0,0,1,1,1,26
ALLEGANY,"Scio Central School District","Scio Central School",22401040003,431,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
ALLEGANY,"Wellsville Central School District","Wellsville Elementary School",22601060005,590,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ALLEGANY,"Wellsville Central School District","Wellsville Middle School",22601060002,286,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,3,0,0,0,0,0,1,1,0,2
ALLEGANY,"Wellsville Central School District","Wellsville Senior High School",22601060004,485,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2
ALLEGANY,"Whitesville Central School District","Whitesville Central School",22101040001,294,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
BROOME,"Binghamton City School District","Benjamin Franklin Elementary School",30200010005,514,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,21,1,112,0,0,0,0,0,2,0,0,0,0,0,1,0,0,64
BROOME,"Binghamton City School District","Binghamton High School",30200010021,1760,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,51,0,24,0,1,0,2,0,3,0,0,0,0,0,8,5,1,23
BROOME,"Binghamton City School District","Calvin Coolidge School",30200010002,391,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BROOME,"Binghamton City School District","East Middle School",30200010015,633,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,10,0,0,0,0,0,2,0,0,0,0,0,9,1,2,35
BROOME,"Binghamton City School District","Horace Mann School",30200010022,379,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
BROOME,"Binghamton City School District","Macarthur School",30200010011,564,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
BROOME,"Binghamton City School District","Theodore Roosevelt School",30200010012,409,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
BROOME,"Binghamton City School District","Thomas Jefferson School",30200010008,344,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
BROOME,"Binghamton City School District","West Middle School",30200010016,736,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,1,0,25,0,0,0,3,0,7,0,0,0,0,0,14,2,0,165
BROOME,"Binghamton City School District","Woodrow Wilson School",30200010014,469,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,28,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,110
BROOME,"Chenango Forks Central School District","Charlotte Kenyon Elementary School",30101060001,336,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BROOME,"Chenango Forks Central School District","Chenango Forks High School",30101060003,597,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,4,0,4,0,0,0,0,0,1,1,0,0,0,0,0,1,1,6
BROOME,"Chenango Forks Central School District","Chenango Forks Middle School",30101060004,396,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
BROOME,"Chenango Forks Central School District","John R Harshaw Primary School",30101060002,437,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BROOME,"Chenango Valley Central School District","Chenango Bridge Elementary School",30701060003,396,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21
BROOME,"Chenango Valley Central School District","Chenango Valley High School",30701060001,677,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,9,0,0,0,2,0,0,0,0,0,0,0,0,2,2,189
BROOME,"Chenango Valley Central School District","Chenango Valley Middle School",30701060005,273,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,16,0,0,0,0,0,2,0,0,0,0,0,1,0,0,145
BROOME,"Chenango Valley Central School District","Port Dickinson Elementary School",30701060004,594,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BROOME,"Deposit Central School District","Deposit Elementary School",31301040002,303,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61,0,82,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13
BROOME,"Deposit Central School District","Deposit Middle-Senior High School",31301040003,355,Public,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,5
BROOME,"Harpursville Central School District","Harpursville Junior-Senior High School",30501040003,510,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,1,0,2,1,0,0,0,0,1,3,1,2
BROOME,"Harpursville Central School District","W A Olmsted Elementary School",30501040001,576,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
BROOME,"Johnson City Central School District","Johnson City Elementary/Intermediate School",31502060001,577,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,72,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
BROOME,"Johnson City Central School District","Johnson City Elementary/Primary School",31502060003,622,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
BROOME,"Johnson City Central School District","Johnson City Middle School",31502060005,586,Public,0,0,0,0,0,3,0,0,0,1,0,0,0,0,5,0,0,0,65,0,9,0,0,0,3,0,2,0,2,0,0,0,0,3,1,75
BROOME,"Johnson City Central School District","Johnson City Senior High School",31502060006,876,Public,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,4,0,35,0,10,0,0,0,0,0,3,0,0,0,0,0,3,3,0,34
BROOME,"Maine-Endwell Central School District","Homer Brink School",31101060003,683,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BROOME,"Maine-Endwell Central School District","Maine Memorial School",31101060004,461,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BROOME,"Maine-Endwell Central School District","Maine-Endwell Middle School",31101060005,648,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,32
BROOME,"Maine-Endwell Central School District","Maine-Endwell Senior High School",31101060006,822,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,12,0,0,0,2,0,0,0,0,0,0,0,1,6,2,5
BROOME,"Susquehanna Valley Central School District","Brookside Elementary School",30601060001,452,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BROOME,"Susquehanna Valley Central School District","F P Donnelly School",30601060004,366,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
BROOME,"Susquehanna Valley Central School District","Richard T Stank Middle School",30601060005,477,Public,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,1,7,0,0,0,7,0,3,0,0,0,0,0,1,0,1,52
BROOME,"Susquehanna Valley Central School District","Susquehanna Valley Senior High School",30601060006,675,Public,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,23,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,188
BROOME,"Union-Endicott Central School District","Ann G Mcguinness Intermediate School",31501060014,305,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
BROOME,"Union-Endicott Central School District","Charles F Johnson Jr Elementary School",31501060001,357,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,11,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
BROOME,"Union-Endicott Central School District","George F Johnson Elementary School",31501060002,729,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
BROOME,"Union-Endicott Central School District","Jennie F Snapp Middle School",31501060009,888,Public,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,2,1,0,42,0,14,0,0,0,5,0,6,0,0,0,0,0,1,1,0,37
BROOME,"Union-Endicott Central School District","Linnaeus W West Primary School",31501060011,349,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
BROOME,"Union-Endicott Central School District","Thomas J Watson Sr Elementary School",31501060013,304,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
BROOME,"Union-Endicott Central School District","Union Endicott High School",31501060012,1416,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,9,0,0,0,0,0,4,0,2,0,0,0,0,3,1,87
BROOME,"Vestal Central School District","African Road Elementary School",31601060021,287,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BROOME,"Vestal Central School District","Clayton Avenue Elementary School",31601060022,364,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BROOME,"Vestal Central School District","Glenwood Elementary School",31601060023,350,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
BROOME,"Vestal Central School District","Tioga Hills Elementary School",31601060026,404,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BROOME,"Vestal Central School District","Vestal Hills Elementary School",31601060028,345,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BROOME,"Vestal Central School District","Vestal Middle School",31601060041,996,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,18,0,0,0,0,0,5,1,0,0,0,0,0,1,0,76
BROOME,"Vestal Central School District","Vestal Senior High School",31601060051,1307,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,1,0,15,0,0,0,0,0,0,5,13,27
BROOME,"Whitney Point Central School District","Caryl E Adams Primary School",31401060005,466,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
BROOME,"Whitney Point Central School District","Whitney Point Intermediate School",31401060001,254,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
BROOME,"Whitney Point Central School District","Whitney Point Middle School",31401060002,351,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,26,0,0,0,2,0,1,2,0,0,0,0,0,2,0,53
BROOME,"Whitney Point Central School District","Whitney Point Senior High School",31401060004,550,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,2,0,0,0,0,0,2,1,0,0,0,0,0,12,0,13
BROOME,"Windsor Central School District","A F Palmer Elementary School / Windsor Central Middle School",31701060004,663,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,27,0,12,0,0,0,1,0,1,1,0,0,0,0,3,0,0,96
BROOME,"Windsor Central School District","C R Weeks Elementary School",31701060003,288,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
BROOME,"Windsor Central School District","Floyd Bell Elementary School",31701060002,286,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
BROOME,"Windsor Central School District","Windsor Central High School",31701060007,614,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,9,0,4,0,0,0,0,0,5,1,0,0,0,0,0,2,2,632
CATTARAUGUS,"Allegany-Limestone Central School District","Allegany Elementary School",40302060002,487,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CATTARAUGUS,"Allegany-Limestone Central School District","Allegany-Limestone High School",40302060001,442,Public,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13
CATTARAUGUS,"Allegany-Limestone Central School District","Allegany-Limestone Middle School",40302060004,331,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
CATTARAUGUS,"Allegany-Limestone Central School District","Limestone Elementary School",40302060003,92,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CATTARAUGUS,"Cattaraugus-Little Valley Central School District","Cattaraugus Campus Elementary School",42302040002,255,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CATTARAUGUS,"Cattaraugus-Little Valley Central School District","Cattaraugus-Little Valley High School",42302040003,338,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,3,87
CATTARAUGUS,"Cattaraugus-Little Valley Central School District","Cattaraugus-Little Valley Middle School",42302040004,261,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,201
CATTARAUGUS,"Cattaraugus-Little Valley Central School District","Little Valley Campus Elementary School",42302040001,207,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CATTARAUGUS,"Ellicottville Central School District","Ellicottville Elementary School",40901040001,276,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CATTARAUGUS,"Ellicottville Central School District","Ellicottville Middle School High School",40901040002,368,Public,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,5,0,5,0,0,0,5,0,1,0,0,0,0,0,3,1,0,13
CATTARAUGUS,"Franklinville Central School District","Franklinville Elementary School",41101040003,443,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CATTARAUGUS,"Franklinville Central School District","Franklinville Junior-Senior High School",41101040002,421,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
CATTARAUGUS,"Gowanda Central School District","Gowanda Elementary School",42801060001,539,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CATTARAUGUS,"Gowanda Central School District","Gowanda High School",42801060006,491,Public,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,15,0,4,0,0,0,0,0,7,0,0,0,0,0,0,3,0,60
CATTARAUGUS,"Gowanda Central School District","Gowanda Middle School",42801060005,452,Public,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,51,0,4,0,0,0,0,0,4,0,0,0,0,0,1,0,0,46
CATTARAUGUS,"Hinsdale Central School District","Hinsdale Central School",41401040001,458,Public,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,8,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
CATTARAUGUS,"Olean City School District","Boardmanville Elementary School",42400010005,312,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,6,0,5,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
CATTARAUGUS,"Olean City School District","East View Elementary School",42400010004,369,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
CATTARAUGUS,"Olean City School District","Ivers J Norton Elementary School",42400010010,228,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CATTARAUGUS,"Olean City School District","Olean Middle School",42400010016,546,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,35,0,0,0,1,0,6,0,0,0,0,0,0,1,0,31
CATTARAUGUS,"Olean City School District","Olean Senior High School",42400010013,671,Public,0,0,0,0,0,2,0,0,0,7,0,0,0,0,10,0,18,0,16,0,24,0,0,0,0,0,10,1,0,0,0,0,8,0,16,22
CATTARAUGUS,"Olean City School District","Washington West Elementary School",42400010002,320,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CATTARAUGUS,"Portville Central School District","Portville Elementary School",42901040001,524,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
CATTARAUGUS,"Portville Central School District","Portville Junior-Senior High School",42901040002,441,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,3,0,0,0,0,0,2,0,1,0,0,0,2,2,0,97
CATTARAUGUS,"Randolph Academy Union Free School District","Randolph Academy",43011020001,146,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,9
CATTARAUGUS,"Randolph Central School District","G N Chapman Elementary School",43001040003,389,Public,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CATTARAUGUS,"Randolph Central School District","Randolph Middle School",43001040001,314,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,17,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
CATTARAUGUS,"Randolph Central School District","Randolph Senior High School",43001040002,295,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,9,0,29,0,0,0,2,0,0,1,0,0,0,0,0,2,0,5
CATTARAUGUS,"Salamanca City School District","Prospect Elementary School",43200050004,401,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
CATTARAUGUS,"Salamanca City School District","Salamanca Alternative School",43200050007,43,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CATTARAUGUS,"Salamanca City School District","Salamanca High School",43200050002,364,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,20,0,0,0,0,0,3,0,0,0,0,0,0,7,1,20
CATTARAUGUS,"Salamanca City School District","Salamanca Middle School",43200050006,317,Public,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0
CATTARAUGUS,"Salamanca City School District","Seneca Elementary School",43200050005,339,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
CATTARAUGUS,"West Valley Central School District","West Valley Central School",40204040001,428,Public,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,5,0,4,0,17,0,0,0,1,0,3,0,0,0,0,0,1,1,0,11
CATTARAUGUS,"Yorkshire-Pioneer Central School District","Arcade Elementary School",43501060005,594,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
CATTARAUGUS,"Yorkshire-Pioneer Central School District","Delevan Elementary School",43501060001,458,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
CATTARAUGUS,"Yorkshire-Pioneer Central School District","Pioneer Middle School",43501060004,777,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,2,1,0,0,0,0,4,2,1,12
CATTARAUGUS,"Yorkshire-Pioneer Central School District","Pioneer Senior High School",43501060006,899,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,0,2,0,0,0,2,0,0,1,0,0,0,0,3,7,2,2
CAYUGA,"Auburn City School District","Auburn High School",50100010013,1629,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,45,0,36,0,0,0,4,0,3,0,0,0,2,0,9,2,8,311
CAYUGA,"Auburn City School District","Casey Park Elementary School",50100010002,402,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,0,2,0,0,0,0,0,3,0,0,0,0,0,2,0,0,27
CAYUGA,"Auburn City School District","East Middle School",50100010009,554,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,27,0,12,0,0,0,3,0,1,0,0,0,0,0,4,3,0,51
CAYUGA,"Auburn City School District","Genesee Street Elementary School",50100010004,428,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,39,1,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,71
CAYUGA,"Auburn City School District","Herman Avenue Elementary School",50100010005,478,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
CAYUGA,"Auburn City School District","Owasco Elementary School",50100010007,382,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAYUGA,"Auburn City School District","West Middle School",50100010012,543,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,58,0,18,0,0,0,0,0,3,0,0,0,0,0,5,0,0,109
CAYUGA,"Auburn City School District","William H Seward Elementary School",50100010008,384,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
CAYUGA,"Cato-Meridian Central School District","Cato-Meridian Elementary School",50401040001,418,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
CAYUGA,"Cato-Meridian Central School District","Cato-Meridian Middle School",50401040002,343,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAYUGA,"Cato-Meridian Central School District","Cato-Meridian Senior High School",50401040003,371,Public,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,5,0,4,0,7,0,0,0,9,0,4,0,0,0,0,0,0,1,1,0
CAYUGA,"Moravia Central School District","Millard Fillmore Elementary School",51301040001,562,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,12,0,0,0,0,0,3,0,0,0,0,0,3,0,0,8
CAYUGA,"Moravia Central School District","Moravia Junior-Senior High School",51301040003,506,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,26,0,14,0,0,0,2,0,2,0,0,0,0,0,2,1,2,112
CAYUGA,"Port Byron Central School District","A A Gates Elementary School",51101040001,444,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAYUGA,"Port Byron Central School District","Leslie B Lehn Middle School",51101040003,381,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,35,0,7,0,0,0,3,0,3,0,0,0,0,0,2,0,1,359
CAYUGA,"Port Byron Central School District","Port Byron Senior High School",51101040004,361,Public,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
CAYUGA,"Southern Cayuga Central School District","Southern Cayuga Elementary School-Howland Building",50701040006,304,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
